base_name,noise,snr,accuracy
ch1_6295-244435-0018.gzip,white,12,74.6987951807229
ch1_6313-66129-0008.gzip,car80,6,74.68354430379746
ch1_1462-170138-0022.gzip,Babble,24,74.61139896373057
ch1_251-137823-0006.gzip,office,18,74.59677419354838
ch1_1462-170142-0038.gzip,wind,18,74.58745874587459
ch1_251-137823-0025.gzip,Babble,18,74.56140350877193
ch1_2803-161169-0014.gzip,office,12,74.5583038869258
ch1_1988-24833-0019.gzip,wind,0,74.55621301775147
ch1_2803-161169-0002.gzip,office,18,74.50980392156863
ch1_2412-153954-0020.gzip,office,6,74.49799196787149
ch1_2428-83699-0018.gzip,wind,6,74.44196428571429
ch1_6313-66125-0001.gzip,office,12,74.37722419928825
ch1_1993-147965-0000.gzip,wind,0,74.35897435897436
ch1_7850-286674-0002.gzip,office,18,74.15730337078652
ch1_6295-244435-0018.gzip,Babble,24,74.09638554216868
ch1_1988-24833-0001.gzip,office,18,74.0365111561866
ch1_1993-147965-0000.gzip,Babble,18,73.99267399267399
ch1_1462-170142-0038.gzip,Babble,12,73.92739273927393
ch1_7850-286674-0002.gzip,office,24,73.87640449438203
ch1_6313-66125-0003.gzip,car80,12,73.77622377622377
ch1_6313-66129-0029.gzip,white,24,73.69614512471655
ch1_7850-286674-0002.gzip,wind,0,73.59550561797752
ch1_2803-161169-0014.gzip,white,24,73.4982332155477
ch1_6295-244435-0018.gzip,car80,24,73.49397590361446
ch1_6313-66129-0029.gzip,office,18,73.46938775510205
ch1_2428-83699-0018.gzip,wind,12,73.4375
ch1_1988-24833-0001.gzip,car80,18,73.42799188640974
ch1_6313-66129-0008.gzip,pink,6,73.41772151898734
ch1_1988-24833-0019.gzip,wind,6,73.37278106508876
ch1_1462-170138-0022.gzip,Babble,12,73.3160621761658
ch1_1462-170138-0022.gzip,Babble,18,73.3160621761658
ch1_6313-66125-0001.gzip,office,24,73.30960854092527
ch1_1993-147965-0000.gzip,wind,6,73.26007326007326
ch1_251-137823-0025.gzip,Babble,6,73.24561403508773
ch1_6313-66129-0029.gzip,office,24,73.24263038548753
ch1_2086-149220-0027.gzip,Babble,12,73.20754716981132
ch1_6295-244435-0018.gzip,office,12,73.19277108433735
ch1_6295-244435-0018.gzip,Babble,18,73.19277108433735
ch1_7976-105575-0004.gzip,wind,0,73.06666666666666
ch1_6313-66125-0001.gzip,white,0,72.95373665480427
ch1_1993-147965-0000.gzip,Babble,12,72.89377289377289
ch1_2086-149220-0027.gzip,wind,18,72.83018867924528
ch1_777-126732-0060.gzip,car80,6,72.81947261663286
ch1_251-137823-0025.gzip,wind,12,72.80701754385964
ch1_1462-170138-0022.gzip,Babble,6,72.79792746113989
ch1_1988-24833-0019.gzip,Babble,18,72.7810650887574
ch1_6241-61943-0021.gzip,car80,24,72.61146496815287
ch1_6313-66125-0001.gzip,pink,6,72.59786476868328
ch1_251-137823-0006.gzip,office,12,72.58064516129032
ch1_6313-66129-0029.gzip,office,12,72.56235827664399
ch1_2803-161169-0002.gzip,pink,0,72.54901960784314
ch1_2803-161169-0002.gzip,car80,0,72.54901960784314
ch1_2412-153954-0020.gzip,white,12,72.48995983935743
ch1_6313-66129-0008.gzip,car80,24,72.46835443037975
ch1_2803-161169-0014.gzip,car80,24,72.43816254416961
ch1_1988-24833-0001.gzip,office,24,72.41379310344827
ch1_6319-275224-0014.gzip,car80,0,72.38805970149254
ch1_2078-142845-0007.gzip,Babble,6,72.29938271604938
ch1_1462-170142-0038.gzip,wind,24,72.27722772277228
ch1_1988-24833-0019.gzip,Babble,12,72.18934911242603
ch1_1993-147965-0000.gzip,car80,0,72.16117216117216
ch1_6313-66129-0008.gzip,car80,0,72.15189873417721
ch1_6313-66129-0008.gzip,office,0,72.15189873417721
ch1_2803-161169-0014.gzip,office,18,72.08480565371025
ch1_6313-66125-0003.gzip,car80,6,72.02797202797203
ch1_6313-66125-0003.gzip,pink,6,72.02797202797203
ch1_1988-24833-0001.gzip,white,24,72.00811359026369
ch1_2412-153954-0020.gzip,car80,12,71.88755020080322
ch1_6313-66125-0001.gzip,car80,24,71.88612099644128
ch1_6313-66129-0029.gzip,office,6,71.88208616780045
ch1_5694-64025-0010.gzip,Babble,12,71.72464840858623
ch1_6313-66129-0029.gzip,car80,6,71.65532879818593
ch1_777-126732-0060.gzip,white,18,71.60243407707911
ch1_1988-24833-0019.gzip,Babble,24,71.59763313609467
ch1_251-137823-0025.gzip,wind,18,71.49122807017544
ch1_6313-66129-0029.gzip,car80,12,71.42857142857143
ch1_6313-66129-0029.gzip,car80,24,71.42857142857143
ch1_6241-61943-0021.gzip,wind,0,71.3375796178344
ch1_6313-66125-0003.gzip,white,0,71.32867132867133
ch1_7976-105575-0004.gzip,Babble,18,71.2
ch1_1988-24833-0019.gzip,wind,12,71.00591715976331
ch1_2428-83699-0018.gzip,Babble,12,70.98214285714286
ch1_2086-149220-0027.gzip,Babble,6,70.94339622641509
ch1_2803-161169-0002.gzip,office,24,70.91503267973856
ch1_7976-105575-0004.gzip,wind,6,70.66666666666667
ch1_1462-170142-0038.gzip,Babble,6,70.62706270627062
ch1_251-137823-0025.gzip,wind,24,70.6140350877193
ch1_2086-149220-0027.gzip,wind,24,70.56603773584905
ch1_6295-244435-0018.gzip,office,6,70.48192771084338
ch1_6313-66125-0001.gzip,car80,18,70.4626334519573
ch1_2428-83699-0018.gzip,wind,18,70.42410714285714
ch1_7850-281318-0000.gzip,wind,6,70.38461538461539
ch1_2428-83699-0018.gzip,Babble,18,70.20089285714286
ch1_2803-161169-0014.gzip,wind,0,70.20023557126031
ch1_2086-149220-0027.gzip,Babble,18,70.18867924528301
ch1_6295-244435-0018.gzip,car80,18,70.18072289156626
ch1_6295-244435-0018.gzip,Babble,12,70.18072289156626
ch1_2078-142845-0007.gzip,car80,0,70.13888888888889
ch1_6313-66125-0001.gzip,car80,12,70.1067615658363
ch1_2412-153954-0020.gzip,pink,0,70.08032128514056
ch1_7850-281318-0000.gzip,wind,0,70.0
ch1_777-126732-0060.gzip,office,0,69.97971602434077
ch1_7976-105575-0004.gzip,Babble,12,69.86666666666666
ch1_2428-83699-0018.gzip,Babble,24,69.86607142857143
ch1_6313-66129-0029.gzip,car80,18,69.84126984126983
ch1_6313-66129-0029.gzip,office,0,69.84126984126983
ch1_1988-24833-0001.gzip,car80,24,69.77687626774848
ch1_251-137823-0006.gzip,office,6,69.75806451612904
ch1_251-137823-0025.gzip,Babble,0,69.73684210526316
ch1_6295-244435-0018.gzip,pink,12,69.57831325301204
ch1_777-126732-0060.gzip,pink,0,69.57403651115618
ch1_777-126732-0060.gzip,car80,0,69.57403651115618
ch1_6313-66125-0001.gzip,car80,6,69.3950177935943
ch1_7850-286674-0002.gzip,Babble,24,69.38202247191012
ch1_7850-286674-0002.gzip,wind,6,69.38202247191012
ch1_1988-24833-0001.gzip,car80,0,69.3711967545639
ch1_7976-105575-0004.gzip,wind,12,69.33333333333333
ch1_6313-66129-0008.gzip,Babble,6,69.30379746835443
ch1_6319-275224-0014.gzip,Babble,6,69.25373134328358
ch1_7850-281318-0000.gzip,pink,0,69.23076923076923
ch1_1988-24833-0019.gzip,pink,0,69.23076923076923
ch1_777-126732-0060.gzip,pink,24,69.1683569979716
ch1_2803-161169-0014.gzip,office,24,69.14016489988221
ch1_6319-275224-0014.gzip,pink,0,69.1044776119403
ch1_7850-286674-0002.gzip,Quiet,0,69.10112359550561
ch1_2412-153954-0020.gzip,office,12,69.07630522088354
ch1_7976-105575-0004.gzip,Babble,24,69.06666666666666
ch1_6313-66125-0001.gzip,office,6,69.03914590747331
ch1_2803-161169-0014.gzip,wind,6,69.02237926972909
ch1_6295-244435-0018.gzip,Babble,6,68.97590361445783
ch1_251-137823-0006.gzip,pink,0,68.95161290322581
ch1_6313-66125-0003.gzip,Babble,24,68.88111888111888
ch1_1993-147965-0000.gzip,office,0,68.86446886446886
ch1_2428-83699-0018.gzip,Babble,6,68.75
ch1_6313-66129-0029.gzip,car80,0,68.70748299319727
ch1_2086-149220-0027.gzip,Babble,24,68.67924528301887
ch1_777-126732-0060.gzip,white,24,68.55983772819472
ch1_2803-161169-0014.gzip,wind,12,68.55123674911661
ch1_251-137823-0006.gzip,Babble,24,68.54838709677419
ch1_7976-105575-0004.gzip,wind,18,68.26666666666667
ch1_6313-66125-0003.gzip,car80,0,68.18181818181819
ch1_1993-147965-0000.gzip,wind,12,68.13186813186813
ch1_1993-147965-0000.gzip,Babble,6,68.13186813186813
ch1_7850-281318-0000.gzip,wind,12,68.07692307692308
ch1_6295-244435-0018.gzip,white,6,68.07228915662651
ch1_777-126732-0060.gzip,office,6,67.95131845841784
ch1_7976-105575-0004.gzip,Quiet,0,67.73333333333333
ch1_7850-286674-0002.gzip,Babble,18,67.69662921348315
ch1_2412-153954-0020.gzip,pink,24,67.6706827309237
ch1_2803-161169-0002.gzip,wind,0,67.6470588235294
ch1_6313-66125-0001.gzip,office,0,67.61565836298932
ch1_2803-161169-0014.gzip,car80,0,67.60895170789163
ch1_777-126732-0060.gzip,car80,12,67.54563894523326
ch1_2412-153954-0020.gzip,white,18,67.46987951807229
ch1_7850-281318-0000.gzip,Babble,24,67.3076923076923
ch1_6295-244435-0018.gzip,car80,12,67.16867469879519
ch1_1988-24833-0001.gzip,pink,0,67.13995943204868
ch1_6313-66125-0003.gzip,Babble,12,67.13286713286713
ch1_6313-66125-0003.gzip,Babble,18,67.13286713286713
ch1_6313-66125-0001.gzip,car80,0,66.90391459074733
ch1_1988-24833-0019.gzip,wind,18,66.86390532544378
ch1_1462-170138-0022.gzip,car80,0,66.83937823834196
ch1_6313-66125-0003.gzip,Babble,6,66.78321678321679
ch1_6313-66129-0008.gzip,Babble,24,66.77215189873418
ch1_2428-83699-0018.gzip,wind,24,66.74107142857143
ch1_6313-66129-0029.gzip,Babble,24,66.66666666666667
ch1_1462-170142-0017.gzip,car80,0,66.66666666666667
ch1_1462-170138-0022.gzip,Babble,0,66.58031088082902
ch1_6313-66129-0008.gzip,Babble,12,66.45569620253164
ch1_6313-66129-0029.gzip,pink,0,66.43990929705215
ch1_6313-66129-0029.gzip,Babble,12,66.43990929705215
ch1_7976-105575-0004.gzip,Babble,6,66.4
ch1_1462-170142-0038.gzip,Babble,0,66.33663366336634
ch1_6295-244435-0018.gzip,office,0,66.26506024096386
ch1_2803-161169-0014.gzip,pink,0,66.07773851590106
ch1_2428-83699-0018.gzip,pink,0,66.07142857142857
ch1_2803-161169-0002.gzip,wind,12,66.01307189542484
ch1_2803-161169-0002.gzip,Babble,12,66.01307189542484
ch1_7850-286674-0002.gzip,wind,12,66.01123595505618
ch1_2412-153954-0020.gzip,white,24,65.86345381526104
ch1_6313-66129-0008.gzip,Babble,18,65.82278481012658
ch1_5694-64025-0010.gzip,Babble,6,65.80310880829016
ch1_6313-66129-0029.gzip,Babble,6,65.75963718820861
ch1_7850-286674-0002.gzip,Babble,12,65.73033707865169
ch1_251-137823-0006.gzip,Babble,18,65.7258064516129
ch1_2412-153954-0020.gzip,Babble,6,65.66265060240964
ch1_1993-147965-0000.gzip,wind,18,65.56776556776556
ch1_1988-24833-0001.gzip,wind,0,65.51724137931035
ch1_6313-66129-0008.gzip,Babble,0,65.50632911392405
ch1_6313-66125-0001.gzip,wind,0,65.48042704626334
ch1_7850-281318-0000.gzip,Babble,12,65.38461538461539
ch1_7850-281318-0000.gzip,Babble,18,65.38461538461539
ch1_1462-170142-0017.gzip,Babble,6,65.27777777777777
ch1_1988-24833-0001.gzip,Babble,12,65.11156186612575
ch1_2412-153954-0020.gzip,car80,18,65.06024096385542
ch1_2803-161169-0014.gzip,Babble,12,65.01766784452296
ch1_2412-153954-0020.gzip,Babble,0,64.85943775100401
ch1_6313-66129-0029.gzip,Quiet,0,64.85260770975057
ch1_7976-105575-0004.gzip,wind,24,64.8
ch1_1988-24833-0001.gzip,Babble,6,64.70588235294117
ch1_6313-66125-0003.gzip,office,0,64.68531468531468
ch1_251-137823-0006.gzip,Babble,12,64.51612903225806
ch1_251-137823-0006.gzip,office,0,64.51612903225806
ch1_1988-24833-0019.gzip,Babble,6,64.49704142011835
ch1_2803-161169-0002.gzip,wind,6,64.37908496732027
ch1_2803-161169-0002.gzip,Babble,18,64.37908496732027
ch1_2803-161169-0002.gzip,wind,18,64.37908496732027
ch1_6241-61943-0021.gzip,wind,6,64.3312101910828
ch1_2803-161169-0014.gzip,wind,18,64.31095406360424
ch1_7850-281318-0000.gzip,wind,18,64.23076923076923
ch1_777-126732-0060.gzip,office,12,64.0973630831643
ch1_777-126732-0060.gzip,car80,18,64.0973630831643
ch1_2803-161169-0002.gzip,Quiet,0,64.05228758169935
ch1_6313-66125-0003.gzip,Babble,0,63.98601398601399
ch1_6313-66129-0029.gzip,Babble,18,63.945578231292515
ch1_1988-24833-0019.gzip,car80,0,63.905325443786985
ch1_2078-142845-0007.gzip,pink,0,63.888888888888886
ch1_1462-170142-0038.gzip,pink,0,63.696369636963695
ch1_6313-66125-0003.gzip,Quiet,0,63.63636363636363
ch1_2803-161169-0014.gzip,Quiet,0,63.60424028268551
ch1_2803-161169-0014.gzip,Babble,18,63.486454652532395
ch1_2086-149220-0027.gzip,Babble,0,63.39622641509434
ch1_6313-66129-0008.gzip,Quiet,0,63.29113924050633
ch1_7850-286674-0002.gzip,wind,18,63.20224719101124
ch1_1988-24833-0001.gzip,Quiet,0,63.08316430020284
ch1_2803-161169-0002.gzip,Babble,24,63.071895424836605
ch1_2803-161169-0002.gzip,wind,24,63.071895424836605
ch1_6313-66125-0001.gzip,pink,0,62.98932384341637
ch1_777-126732-0060.gzip,Quiet,0,62.88032454361055
ch1_2428-83699-0018.gzip,Babble,0,62.83482142857143
ch1_2803-161169-0002.gzip,Babble,6,62.745098039215684
ch1_7850-281318-0000.gzip,car80,0,62.69230769230769
ch1_777-126732-0060.gzip,office,18,62.67748478701826
ch1_1988-24833-0001.gzip,Babble,18,62.67748478701826
ch1_2412-153954-0020.gzip,car80,24,62.65060240963855
ch1_6313-66125-0001.gzip,Babble,6,62.63345195729537
ch1_7850-281318-0000.gzip,Babble,6,62.30769230769231
ch1_6313-66125-0001.gzip,Babble,12,62.27758007117438
ch1_1988-24833-0001.gzip,wind,6,62.27180527383367
ch1_1993-147965-0000.gzip,wind,24,62.27106227106227
ch1_2412-153954-0020.gzip,office,18,62.24899598393574
ch1_6313-66125-0001.gzip,wind,6,61.92170818505338
ch1_6313-66129-0029.gzip,Babble,0,61.904761904761905
ch1_7976-105575-0004.gzip,Babble,0,61.86666666666667
ch1_2803-161169-0014.gzip,Babble,24,61.71967020023557
ch1_251-137823-0006.gzip,Babble,6,61.693548387096776
ch1_777-126732-0060.gzip,office,24,61.66328600405679
ch1_6313-66125-0003.gzip,pink,0,61.53846153846154
ch1_1988-24833-0019.gzip,wind,24,61.53846153846154
ch1_1993-147965-0000.gzip,Babble,0,61.53846153846154
ch1_6313-66125-0003.gzip,wind,0,61.53846153846154
ch1_777-126732-0060.gzip,wind,0,61.4604462474645
ch1_2412-153954-0020.gzip,office,24,61.24497991967871
ch1_2412-153954-0020.gzip,wind,0,61.24497991967871
ch1_2803-161169-0014.gzip,Babble,6,61.130742049469966
ch1_7850-286674-0002.gzip,wind,24,60.95505617977528
ch1_7850-286674-0002.gzip,Babble,6,60.95505617977528
ch1_1988-24833-0019.gzip,Babble,0,60.946745562130175
ch1_6319-275224-0014.gzip,Babble,0,60.8955223880597
ch1_2412-153954-0020.gzip,Babble,12,60.8433734939759
ch1_6313-66129-0008.gzip,pink,0,60.75949367088607
ch1_777-126732-0060.gzip,car80,24,60.649087221095336
ch1_2078-142845-0007.gzip,Babble,0,60.57098765432099
ch1_1988-24833-0001.gzip,Babble,24,60.24340770791075
ch1_6313-66125-0001.gzip,wind,12,60.1423487544484
ch1_6313-66129-0008.gzip,wind,0,60.12658227848101
ch1_1462-170142-0038.gzip,car80,0,60.06600660066007
ch1_6295-244435-0018.gzip,Babble,0,59.93975903614458
ch1_6241-61943-0021.gzip,Babble,6,59.87261146496815
ch1_6313-66125-0001.gzip,Babble,18,59.786476868327405
ch1_2803-161169-0014.gzip,wind,24,59.71731448763251
ch1_5694-64025-0010.gzip,pink,0,59.58549222797927
ch1_5694-64025-0010.gzip,car80,0,59.363434492968175
ch1_7850-281318-0000.gzip,wind,24,59.23076923076923
ch1_1988-24833-0001.gzip,wind,12,59.22920892494929
ch1_6313-66125-0001.gzip,Babble,0,59.07473309608541
ch1_7850-281318-0000.gzip,Babble,0,58.84615384615385
ch1_2412-153954-0020.gzip,Quiet,0,58.63453815261044
ch1_251-137823-0006.gzip,Babble,0,58.46774193548387
ch1_6313-66125-0003.gzip,wind,6,58.04195804195804
ch1_6313-66125-0001.gzip,Babble,24,58.00711743772242
ch1_6241-61943-0021.gzip,Babble,24,57.961783439490446
ch1_6295-244435-0018.gzip,car80,6,57.83132530120482
ch1_1988-24833-0001.gzip,Babble,0,57.606490872210955
ch1_6295-244435-0018.gzip,pink,6,57.53012048192771
ch1_6241-61943-0021.gzip,Babble,12,57.32484076433121
ch1_6241-61943-0021.gzip,Babble,0,57.32484076433121
ch1_2412-153954-0020.gzip,wind,6,57.2289156626506
ch1_1993-147965-0000.gzip,pink,0,57.142857142857146
ch1_6313-66129-0029.gzip,wind,24,57.142857142857146
ch1_1462-170142-0017.gzip,Babble,0,56.94444444444444
ch1_2412-153954-0020.gzip,wind,12,56.42570281124498
ch1_5694-64025-0010.gzip,Babble,0,56.10658771280533
ch1_6241-61943-0021.gzip,Babble,18,56.05095541401274
ch1_2412-153954-0020.gzip,wind,24,56.024096385542165
ch1_6313-66129-0008.gzip,wind,6,56.0126582278481
ch1_6313-66125-0003.gzip,wind,24,55.94405594405595
ch1_777-126732-0060.gzip,wind,6,55.57809330628803
ch1_2412-153954-0020.gzip,wind,18,55.42168674698795
ch1_6241-61943-0021.gzip,wind,12,55.4140127388535
ch1_6313-66129-0008.gzip,wind,24,55.379746835443036
ch1_2803-161169-0014.gzip,Babble,0,55.2414605418139
ch1_6313-66125-0001.gzip,wind,18,55.16014234875445
ch1_6313-66129-0008.gzip,wind,12,55.063291139240505
ch1_6313-66129-0008.gzip,wind,18,55.063291139240505
ch1_2412-153954-0020.gzip,Babble,18,55.02008032128514
ch1_1988-24833-0001.gzip,wind,18,54.969574036511155
ch1_7850-286674-0002.gzip,Babble,0,54.7752808988764
ch1_6295-244435-0018.gzip,white,0,54.51807228915663
ch1_6313-66125-0003.gzip,wind,12,54.19580419580419
ch1_777-126732-0060.gzip,Babble,24,53.9553752535497
ch1_6313-66129-0029.gzip,wind,18,53.51473922902494
ch1_6313-66125-0003.gzip,wind,18,53.49650349650349
ch1_2412-153954-0020.gzip,Babble,24,53.4136546184739
ch1_6313-66125-0001.gzip,Quiet,0,53.02491103202847
ch1_6313-66125-0001.gzip,wind,24,53.02491103202847
ch1_1988-24833-0001.gzip,wind,24,52.94117647058823
ch1_777-126732-0060.gzip,Babble,12,52.73833671399594
ch1_777-126732-0060.gzip,Babble,18,52.73833671399594
ch1_777-126732-0060.gzip,wind,12,52.73833671399594
ch1_2803-161169-0002.gzip,Babble,0,52.61437908496732
ch1_777-126732-0060.gzip,wind,18,52.53549695740365
ch1_6313-66129-0029.gzip,wind,0,52.15419501133787
ch1_6313-66129-0029.gzip,wind,6,51.24716553287982
ch1_777-126732-0060.gzip,wind,24,50.912778904665316
ch1_777-126732-0060.gzip,Babble,6,50.70993914807302
ch1_6313-66129-0029.gzip,wind,12,50.34013605442177
ch1_6241-61943-0021.gzip,wind,18,50.318471337579616
ch1_6295-244435-0018.gzip,car80,0,49.69879518072289
ch1_777-126732-0060.gzip,Babble,0,47.66734279918864
ch1_6241-61943-0021.gzip,wind,24,41.40127388535032
ch1_6295-244435-0018.gzip,pink,0,41.265060240963855
