base_name,noise,snr,accuracy
ch1_6295-244435-0018.gzip,wind,12,74.39759036144578
ch1_6313-66125-0001.gzip,office,18,74.37722419928825
ch1_6313-66125-0001.gzip,car80,24,74.37722419928825
ch1_6313-66129-0008.gzip,Babble,18,74.36708860759494
ch1_1993-147965-0000.gzip,office,6,74.35897435897436
ch1_1462-170138-0022.gzip,pink,0,74.35233160621762
ch1_5694-64025-0010.gzip,Babble,18,74.24130273871206
ch1_7850-286674-0002.gzip,Babble,24,74.15730337078652
ch1_1462-170138-0022.gzip,wind,24,74.09326424870466
ch1_1988-24833-0001.gzip,car80,18,74.0365111561866
ch1_6313-66125-0001.gzip,white,6,74.02135231316726
ch1_6313-66125-0001.gzip,office,12,74.02135231316726
ch1_2428-83699-0018.gzip,Quiet,0,73.88392857142857
ch1_7976-105575-0004.gzip,Babble,6,73.86666666666666
ch1_251-137823-0006.gzip,car80,6,73.79032258064517
ch1_6319-275224-0014.gzip,Babble,6,73.73134328358209
ch1_6313-66129-0029.gzip,white,12,73.69614512471655
ch1_6313-66125-0001.gzip,car80,18,73.66548042704626
ch1_1462-170142-0017.gzip,Babble,6,73.61111111111111
ch1_2803-161169-0002.gzip,office,24,73.52941176470588
ch1_2803-161169-0014.gzip,office,0,73.4982332155477
ch1_1988-24833-0001.gzip,car80,6,73.42799188640974
