base_name,noise,snr,accuracy
ch1_2428-83699-0018.gzip,office,24,76.89732142857143
ch1_6295-244435-0018.gzip,office,6,76.80722891566265
ch1_2428-83699-0018.gzip,car80,24,76.78571428571429
ch1_2803-161169-0014.gzip,wind,0,76.67844522968198
ch1_777-126732-0060.gzip,white,12,76.67342799188641
ch1_6313-66125-0003.gzip,office,6,76.57342657342657
ch1_1993-147965-0000.gzip,wind,6,76.55677655677655
ch1_2803-161169-0014.gzip,wind,6,76.44287396937574
ch1_6241-61943-0021.gzip,car80,18,76.43312101910828
ch1_6313-66129-0029.gzip,pink,18,76.41723356009071
ch1_7850-286674-0002.gzip,white,24,76.40449438202248
ch1_1462-170142-0017.gzip,Babble,6,76.38888888888889
ch1_5694-64025-0010.gzip,wind,24,76.3878608438194
ch1_6313-66129-0008.gzip,white,24,76.26582278481013
ch1_7850-281318-0000.gzip,office,0,76.15384615384616
ch1_7850-286674-0002.gzip,pink,24,76.12359550561797
ch1_6313-66125-0003.gzip,office,24,75.87412587412588
ch1_2803-161169-0014.gzip,white,18,75.85394581861013
ch1_1993-147965-0000.gzip,office,6,75.82417582417582
ch1_6241-61943-0021.gzip,office,18,75.79617834394904
ch1_6241-61943-0021.gzip,white,24,75.79617834394904
ch1_7850-281318-0000.gzip,car80,18,75.76923076923077
ch1_2803-161169-0014.gzip,office,12,75.736160188457
ch1_6295-244435-0018.gzip,pink,12,75.60240963855422
ch1_7850-286674-0002.gzip,wind,0,75.56179775280899
ch1_251-137823-0006.gzip,office,12,75.40322580645162
ch1_251-137823-0006.gzip,office,24,75.40322580645162
ch1_6295-244435-0018.gzip,Babble,24,75.3012048192771
ch1_6295-244435-0018.gzip,car80,24,75.3012048192771
ch1_2412-153954-0020.gzip,pink,0,75.3012048192771
ch1_2803-161169-0014.gzip,pink,24,75.26501766784452
ch1_2078-142845-0007.gzip,wind,24,75.23148148148148
ch1_6313-66125-0003.gzip,pink,6,75.17482517482517
ch1_6241-61943-0021.gzip,pink,0,75.1592356687898
ch1_1988-24833-0019.gzip,wind,6,75.14792899408285
ch1_251-137823-0006.gzip,car80,0,75.0
ch1_2412-153954-0020.gzip,car80,6,74.8995983935743
ch1_6313-66129-0029.gzip,white,12,74.82993197278911
ch1_1993-147965-0000.gzip,wind,12,74.72527472527473
ch1_6313-66129-0008.gzip,office,0,74.68354430379746
ch1_6319-275224-0014.gzip,car80,0,74.6268656716418
ch1_1988-24833-0019.gzip,car80,24,74.55621301775147
